ClusterID,Coordinate_1,Coordinate_2,Coordinate_3,Coordinate_4,Coordinate_5,Coordinate_6,Coordinate_7,Coordinate_8,Coordinate_9,Coordinate_10
CLuster-1,59.4886,3.3170,130.6911,26.2965,-61.1304,79.5932,-74.3019,-34.8303,-114.1633,-53.9253
CLuster-1,62.3608,12.6933,129.9302,29.5270,-65.0315,81.4895,-80.9618,-36.6235,-109.6725,-52.9966
CLuster-1,61.1822,15.6575,130.2570,29.9108,-64.4649,86.2242,-81.1778,-35.9023,-108.4552,-53.8078
CLuster-1,61.3134,14.4343,131.8969,30.7850,-61.6666,85.6119,-78.1679,-33.4355,-108.2894,-51.6631
CLuster-1,63.7639,17.6070,129.8637,31.3098,-61.4631,81.1029,-80.8384,-36.7104,-101.5521,-48.8283
CLuster-1,60.5060,10.6050,128.5716,24.2571,-63.1296,83.1601,-73.1177,-35.7138,-114.8441,-54.0070
CLuster-1,59.9014,9.1806,136.9903,28.7834,-67.4492,75.8724,-78.8335,-30.4308,-113.2143,-50.7335
CLuster-1,61.0182,16.1277,132.9287,35.4176,-63.7748,84.2468,-84.1820,-33.7535,-103.2328,-49.7108
CLuster-1,60.6185,9.2677,129.2408,24.2829,-63.5901,82.4898,-71.8278,-31.3082,-112.3468,-55.8857
CLuster-1,60.4795,12.0188,130.2489,27.8463,-63.8589,79.9056,-76.3744,-34.1861,-112.2301,-50.9881
CLuster-1,62.0656,11.7044,132.6272,30.3421,-66.1907,81.3456,-82.8044,-34.7818,-113.2835,-55.3151
CLuster-1,62.6842,10.1747,128.8853,24.6893,-63.8101,78.0488,-76.0748,-33.4748,-110.0088,-55.2051
CLuster-1,59.7728,14.5553,129.1285,28.5068,-65.2832,82.3234,-76.8938,-30.6926,-111.7811,-53.3442
CLuster-1,61.1055,14.6233,131.4664,29.1299,-61.2727,84.1145,-76.8939,-34.9106,-108.5837,-52.1462
CLuster-1,62.2463,7.9563,132.4320,27.2662,-60.7274,74.1569,-73.3977,-31.3620,-107.5752,-48.6202
CLuster-1,58.8452,13.0940,129.4464,28.9194,-60.5979,88.3050,-74.9652,-35.8190,-111.8343,-53.6849
CLuster-1,63.1624,15.8691,129.1004,29.0063,-63.6434,77.2305,-76.5868,-31.1171,-108.2243,-49.2894
CLuster-1,62.3758,14.9753,134.1191,27.0699,-67.1013,78.0596,-77.8438,-32.5403,-112.2115,-51.1854
CLuster-1,64.1995,12.9821,127.9455,24.1387,-68.4826,72.5327,-80.1009,-35.9593,-113.8447,-52.0338
CLuster-1,58.0270,11.7620,126.8714,28.0658,-64.3304,80.5280,-72.6086,-28.8145,-114.7931,-49.1531
CLuster-1,66.4434,16.6754,131.3948,27.3521,-65.2847,80.0359,-79.8134,-35.6595,-107.2308,-52.1780
CLuster-1,61.6642,15.3343,127.5510,24.6872,-63.0465,84.6445,-73.8974,-33.5507,-112.1924,-55.8587
CLuster-1,54.6804,4.7074,131.2385,27.7904,-66.2940,88.6327,-78.4010,-30.7305,-118.1940,-61.6346
CLuster-1,61.5833,16.0076,129.6903,31.0333,-60.8648,89.7976,-75.8218,-34.5123,-109.5763,-52.9392
CLuster-1,61.8951,9.0116,131.9200,23.3006,-68.0105,74.8431,-77.9956,-31.7596,-114.5961,-57.1052
CLuster-1,56.4601,9.4297,131.5312,26.8832,-60.0941,83.9378,-70.5580,-31.0125,-110.6652,-50.8462
CLuster-1,67.2952,13.3669,132.9431,27.2556,-65.3263,77.2380,-85.1284,-41.4828,-106.0953,-54.7588
CLuster-1,58.3923,9.6465,132.6831,30.1217,-65.1364,85.1396,-75.1347,-25.2976,-114.9836,-57.3040
CLuster-1,60.1444,11.3043,136.6962,26.8914,-61.9956,80.7164,-73.7156,-33.5471,-110.4547,-50.9210
CLuster-1,61.2111,11.4075,128.2403,25.5683,-60.3026,80.8795,-70.7081,-33.3872,-111.3880,-51.3712
CLuster-1,61.9504,15.7182,127.3833,25.3233,-64.3025,83.4440,-71.9344,-30.9215,-113.1290,-52.6178
CLuster-1,62.3055,8.6941,135.9262,28.1480,-61.7897,79.5046,-76.9657,-32.5874,-106.9758,-53.2932
CLuster-1,61.8645,11.4475,135.3875,28.8612,-60.4945,85.4110,-74.8893,-36.1009,-111.7106,-51.5989
CLuster-1,61.2427,16.2380,131.3572,30.1419,-62.2627,89.9960,-81.5334,-40.6904,-113.0218,-56.9639
CLuster-1,60.3053,11.0630,133.2277,30.3961,-61.0247,82.4887,-75.1069,-33.2174,-109.7295,-49.4042
CLuster-1,63.7707,6.9775,131.9304,25.6887,-61.1846,73.7623,-70.8058,-31.1903,-109.2879,-49.9588
CLuster-1,61.8972,15.7301,130.3334,27.9523,-65.3457,75.7108,-77.6653,-31.2844,-107.1058,-48.5853
CLuster-1,57.0072,5.0790,132.6661,27.7366,-65.8138,76.7154,-75.1383,-26.7164,-114.0748,-51.0931
CLuster-1,58.4782,4.8717,134.0595,26.1573,-66.3734,78.9416,-76.0792,-30.9333,-114.0445,-54.8404
CLuster-1,60.1602,13.8809,134.9557,24.4656,-69.8833,78.1046,-77.5189,-28.4011,-114.8435,-55.8132
CLuster-1,63.1607,10.7819,131.8916,25.6867,-63.4287,77.9537,-74.1081,-32.6596,-109.1624,-51.9495
CLuster-1,59.4330,12.5534,134.4760,29.9381,-63.7434,81.7033,-76.2734,-31.5908,-111.2688,-49.6942
CLuster-1,59.6315,8.2223,135.1386,33.0962,-61.7171,83.6905,-81.0253,-32.9133,-106.3706,-52.7690
CLuster-1,56.3272,14.4905,133.8584,29.7357,-67.9413,78.9414,-77.6470,-27.1769,-113.0281,-49.6480
CLuster-1,59.8669,17.9353,126.6778,27.0377,-68.9943,85.7502,-79.1744,-33.7071,-114.8734,-54.9540
CLuster-1,60.8424,13.3318,131.4379,28.9382,-63.0943,84.5985,-79.7755,-35.2813,-110.5053,-55.8574
CLuster-1,62.7260,11.3827,131.4320,25.2945,-62.0047,78.8791,-73.2549,-35.8493,-110.3266,-51.6105
CLuster-1,67.2791,10.4365,133.9134,22.3136,-64.9802,69.1792,-78.7418,-36.3446,-105.3739,-52.7717
CLuster-1,61.4886,6.5522,132.8487,25.4420,-60.1945,81.5413,-74.7504,-37.4334,-112.5263,-54.2246
CLuster-1,63.8810,16.9409,131.3554,27.5884,-59.7967,84.8544,-76.7187,-39.8201,-106.7310,-51.5975
CLuster-1,60.6773,11.4005,132.3514,28.7314,-66.6023,82.2274,-78.8840,-31.6540,-113.9320,-55.0422
CLuster-1,62.7091,12.5081,133.0205,27.8948,-65.3768,77.6331,-78.0135,-32.6209,-109.7154,-50.0720
CLuster-1,62.8022,14.5931,135.4245,28.9900,-67.0762,78.6240,-81.2064,-34.2982,-110.8534,-53.0338
CLuster-1,55.7011,4.6603,129.8530,26.5501,-63.2308,81.2699,-71.1451,-27.6982,-115.4483,-53.4563
CLuster-1,63.3138,13.9669,130.1902,29.3791,-62.8038,84.3377,-79.2252,-34.6046,-107.7785,-55.3899
CLuster-1,64.4123,9.0286,130.2698,28.1802,-63.5913,77.1970,-78.1592,-33.3699,-106.2924,-52.4806
CLuster-1,59.2822,10.9555,129.6184,30.7505,-67.2590,80.6794,-79.0555,-27.8282,-110.1741,-52.1607
CLuster-1,61.3790,15.9129,124.6537,29.3238,-65.1740,83.0940,-80.1493,-32.2681,-107.3246,-54.5848
CLuster-1,58.1919,9.3514,133.3454,29.3999,-62.3829,82.5654,-76.5648,-33.2129,-111.1190,-51.1673
CLuster-1,61.5499,10.5706,132.9422,28.8290,-61.8266,84.8106,-78.2302,-34.8688,-110.3706,-55.8445
CLuster-1,62.1205,15.2363,127.7756,29.2384,-61.3638,81.8635,-77.2233,-35.7105,-106.1435,-49.3552
CLuster-1,59.9918,8.3067,131.4348,24.3981,-62.2429,79.6533,-69.5497,-30.1313,-113.2612,-52.3635
CLuster-1,59.6247,11.8339,130.3338,28.3158,-62.6744,80.4073,-73.1305,-30.7692,-109.7409,-47.8004
CLuster-1,60.7286,14.1097,133.0942,25.7140,-66.8528,77.2391,-79.0047,-34.7894,-113.1216,-52.0102
CLuster-1,59.9833,8.5128,137.4180,28.8499,-59.3457,79.7274,-74.4047,-35.4857,-108.8595,-48.3654
CLuster-1,68.2318,15.2009,137.0591,25.6514,-65.6860,75.4209,-86.2827,-42.0481,-105.4490,-57.4381
CLuster-1,63.3236,15.6484,126.8142,27.7045,-64.9790,84.2642,-80.9528,-35.9425,-108.8378,-57.6811
CLuster-1,59.6105,10.8156,131.8366,27.9922,-64.4013,77.2937,-74.6228,-28.9755,-111.4821,-49.5461
CLuster-1,57.7607,13.3423,134.1631,29.3580,-67.2789,79.3333,-72.9069,-25.8529,-112.7693,-47.1215
CLuster-1,60.4124,11.8155,130.9304,29.0942,-64.0593,82.7199,-75.0936,-31.0359,-111.2369,-51.3587
CLuster-1,60.5227,10.5258,129.8021,28.2571,-60.0257,86.5696,-74.9053,-36.4949,-110.7372,-54.2475
CLuster-1,60.4902,15.4999,131.4790,27.8847,-62.0490,84.6392,-78.4818,-37.4986,-110.1689,-54.3113
CLuster-1,61.8486,10.2888,135.7798,28.9677,-66.3729,75.4987,-82.1822,-33.0474,-106.7889,-53.5000
CLuster-1,56.3285,9.7338,131.4038,28.6315,-64.3388,86.5314,-74.2580,-30.8770,-114.4263,-53.8631
CLuster-1,58.3188,6.9140,131.9664,27.9912,-64.5093,82.6538,-75.4883,-30.8051,-113.3745,-55.0739
CLuster-1,60.5295,13.0288,130.5248,32.5155,-65.0904,77.7898,-83.0316,-31.9905,-108.5925,-50.4542
CLuster-1,60.9578,8.2924,129.2825,28.5289,-63.8652,76.7016,-74.4523,-27.2069,-111.1268,-52.2901
CLuster-1,59.5361,9.4984,126.4543,26.4712,-65.0245,79.8422,-72.1537,-26.7755,-112.1398,-54.0668
CLuster-1,60.4223,10.9756,127.8803,25.7284,-60.0773,82.9876,-69.0920,-34.7932,-112.8397,-49.7617
CLuster-1,60.7394,15.0988,130.5367,28.6360,-68.2980,83.4006,-82.3893,-33.6877,-113.5193,-57.3512
CLuster-1,59.2852,12.0276,135.2054,27.7677,-64.3240,75.8764,-78.5581,-33.7278,-109.3180,-49.5101
CLuster-1,66.7694,10.4788,132.6623,26.5770,-61.7007,78.2826,-78.5373,-37.7396,-107.0095,-54.7490
CLuster-1,59.3383,10.7799,135.6696,28.6171,-64.4703,77.8125,-76.9228,-31.7402,-113.2073,-50.7099
CLuster-1,61.1629,8.5387,133.8972,30.6969,-61.8132,81.8484,-79.8691,-35.2270,-109.3528,-53.6954
CLuster-1,63.5449,12.9935,127.7140,29.0020,-66.5191,81.4407,-78.8310,-32.0462,-108.6305,-53.7467
CLuster-1,63.1029,13.4717,132.2694,26.0699,-59.0351,82.7653,-69.0234,-34.6978,-109.1271,-48.9813
CLuster-1,62.4938,7.2037,130.4556,21.9828,-65.5261,74.5552,-76.9721,-37.8125,-113.9606,-55.4185
CLuster-1,60.4409,11.1505,133.5679,29.3557,-65.7967,80.6620,-84.0329,-36.1464,-111.8093,-54.3461
CLuster-1,55.0646,15.3253,131.2469,30.6887,-63.8450,88.5392,-76.0512,-31.9104,-110.5231,-49.3024
CLuster-1,64.9534,11.5842,132.7477,26.9546,-61.9845,77.7071,-72.6933,-31.5781,-107.1982,-49.8774
CLuster-1,55.2204,15.9831,131.0775,35.3242,-65.9731,86.3272,-82.3160,-30.4143,-109.4435,-51.1474
CLuster-1,59.5132,14.5657,130.8327,31.5157,-68.6467,80.3268,-81.5541,-28.5998,-108.7994,-50.3598
CLuster-1,59.4683,11.5559,127.7055,27.1326,-58.9910,84.8740,-69.9222,-33.5013,-109.8871,-49.6810
CLuster-1,60.4953,16.0268,132.0711,31.3844,-62.2843,83.4014,-77.5065,-33.0901,-106.5446,-47.1910
CLuster-1,58.3188,10.4278,133.2057,26.0264,-66.3290,82.1707,-77.1319,-32.1367,-114.5663,-56.3185
CLuster-1,60.9951,11.7630,130.7516,31.1424,-63.2605,80.7470,-78.7377,-33.8064,-109.6914,-49.5951
CLuster-1,62.3994,12.3932,131.3298,25.5310,-64.8592,76.9808,-74.3543,-30.0635,-112.2830,-50.5989
CLuster-1,61.0993,10.4582,131.8366,30.6472,-62.8364,79.4592,-77.5160,-32.0957,-109.3099,-48.9266
CLuster-1,59.9510,16.0146,126.9603,27.9995,-59.9066,88.2498,-73.3137,-36.9505,-111.3822,-51.2037
CLuster-1,56.5092,12.6475,134.6702,33.7610,-60.6717,84.3589,-77.6487,-34.0323,-107.7067,-46.4301
CLuster-1,62.5817,15.9951,124.8591,28.9612,-60.3839,86.0886,-73.3345,-33.8277,-108.1945,-50.6817
CLuster-1,58.7459,7.9045,136.3904,30.4298,-57.1938,79.8269,-70.6976,-33.0828,-108.4558,-43.7589
CLuster-1,56.1172,12.1580,136.0319,27.0346,-67.9731,80.8555,-80.1317,-34.4709,-116.9564,-54.0484
CLuster-1,55.0069,10.0081,133.9031,30.4613,-61.4713,88.9691,-73.0133,-31.1152,-114.2315,-49.9917
CLuster-1,61.5789,11.7810,130.2044,27.2738,-63.2878,81.5411,-77.2042,-33.9885,-108.5294,-54.3753
CLuster-1,63.5762,13.2365,133.0066,30.8642,-63.0225,78.8080,-80.3279,-32.0214,-107.7283,-53.1756
CLuster-1,63.3010,7.3154,130.7044,26.9135,-61.2353,79.1225,-75.7029,-33.9786,-109.5703,-54.4964
CLuster-1,58.2322,5.1929,129.3941,25.1563,-61.3126,86.4328,-73.4864,-36.0635,-118.3910,-57.6191
CLuster-1,59.3091,14.4561,131.4431,24.2593,-65.3512,79.1023,-73.5738,-31.4602,-112.8774,-51.8854
CLuster-1,66.5876,16.8572,125.8972,28.2117,-64.1458,80.7900,-82.5059,-39.1160,-105.4025,-54.8912
CLuster-1,59.0746,10.3236,128.7678,23.0394,-65.3062,80.1765,-73.5529,-33.1661,-117.9112,-55.1666
CLuster-1,62.6433,11.4768,131.8952,27.1866,-66.3335,83.7025,-83.0663,-38.7911,-114.6828,-58.4080
CLuster-1,61.9413,14.8448,136.0587,28.8052,-64.6189,79.1180,-76.7074,-32.5299,-109.7509,-48.6067
CLuster-1,59.8795,9.2865,133.0333,28.0346,-66.7032,80.5442,-75.8017,-29.4939,-113.6077,-53.3840
CLuster-1,61.7835,9.0187,133.6147,25.7332,-60.7917,79.2648,-71.3518,-30.7980,-107.2639,-51.9421
CLuster-1,61.0398,13.5115,128.0655,23.9962,-63.8565,74.3338,-75.4365,-34.0482,-108.9042,-51.2748
CLuster-1,62.0373,10.4385,131.7733,28.3188,-61.2293,82.2679,-76.7439,-34.4039,-109.3955,-54.3194
CLuster-1,63.5034,10.4444,133.9944,27.9406,-65.5723,72.6145,-81.7869,-35.6848,-109.3602,-50.5822
CLuster-1,60.5966,12.8534,129.8564,28.4359,-61.8075,81.6208,-74.6793,-34.0996,-109.4697,-49.0716
CLuster-1,60.3371,6.8571,130.9303,30.2165,-57.7686,84.5809,-72.4362,-34.4502,-111.1264,-50.0315
CLuster-1,59.6154,12.9351,131.4664,31.0299,-62.9939,83.6792,-72.0124,-27.7970,-112.4810,-47.6765
CLuster-1,59.1357,7.7040,132.2857,23.0057,-61.7765,81.9033,-73.0492,-37.0548,-115.4742,-54.7256
CLuster-1,61.5851,12.4845,133.1535,25.3051,-60.9604,80.5585,-74.9869,-36.9231,-110.6277,-51.5870
CLuster-1,62.2650,17.1391,131.5202,28.9184,-71.0280,77.3370,-85.2472,-31.4495,-110.3128,-55.6784
CLuster-1,60.1937,19.3986,130.3620,30.1027,-61.6449,85.7580,-76.1012,-36.2795,-108.6553,-47.6339
CLuster-1,60.8816,11.0047,134.0746,28.1337,-63.2654,76.9744,-76.0518,-32.9992,-110.9334,-48.9314
CLuster-1,62.7214,15.0299,130.6450,26.5007,-66.4841,79.9489,-77.6048,-32.9010,-110.0926,-52.9276
CLuster-1,55.3604,15.6558,133.3784,30.8693,-63.8003,87.3337,-76.0656,-30.2990,-114.6371,-50.6825
CLuster-1,55.2479,7.5945,134.8460,26.8923,-65.9895,78.3954,-74.5534,-30.3360,-115.9772,-51.8475
CLuster-1,58.5094,14.0348,126.0221,29.7404,-59.6193,84.4335,-69.3135,-28.4680,-109.2037,-46.4884
CLuster-1,64.0929,11.2316,127.8691,24.0567,-60.6157,80.7693,-74.2501,-38.9923,-111.2206,-53.2101
CLuster-1,62.0795,10.5072,130.5689,31.5195,-64.2266,84.7761,-82.6210,-34.5189,-111.3330,-57.1561
CLuster-1,57.1605,15.1364,129.6495,30.3889,-62.1793,83.7601,-72.3853,-29.8870,-111.5545,-47.1568
CLuster-1,65.8686,12.6446,133.3963,21.4692,-65.9695,71.3823,-77.4444,-36.2612,-110.1309,-53.9293
CLuster-1,61.7255,13.4917,132.5440,31.1013,-63.5145,83.0649,-80.0557,-36.9889,-108.2468,-50.8484
CLuster-1,54.4705,9.8903,133.2375,27.1296,-63.0559,81.9862,-72.6738,-32.1156,-115.5008,-49.5870
CLuster-1,61.1719,18.7770,129.8238,28.0784,-68.4882,78.2880,-79.8302,-32.1051,-110.7295,-51.5742
CLuster-1,59.7816,12.5576,129.7412,25.6831,-63.2957,80.1063,-70.9389,-28.4307,-112.0907,-51.7304
CLuster-1,54.1336,7.9224,134.0959,28.1319,-59.8458,87.1246,-71.3233,-34.0357,-117.1764,-51.1780
CLuster-1,63.1908,11.3640,133.7404,29.2749,-59.4082,77.2025,-74.0132,-33.6545,-104.8084,-46.3339
CLuster-1,60.6263,12.7475,133.1007,27.0117,-63.8120,78.3484,-74.9708,-33.4724,-111.6108,-49.8910
CLuster-1,59.3030,12.7349,126.5370,27.6850,-64.3558,84.3038,-74.6565,-31.7189,-113.6143,-53.1408
CLuster-1,61.3252,13.2542,131.6503,27.3442,-63.6988,79.5739,-72.7643,-30.1281,-110.2607,-51.3890
CLuster-1,61.9589,13.8785,132.9453,25.1266,-64.0619,81.8409,-76.6145,-37.9301,-111.4930,-53.2557
CLuster-1,60.4091,4.2954,136.0523,25.6583,-66.2891,73.0065,-75.9823,-29.6386,-113.7249,-52.1403
CLuster-1,62.9406,19.6659,130.0035,28.8805,-63.3750,82.8778,-78.3792,-35.6142,-107.5202,-50.2297
CLuster-1,61.0361,11.2757,130.3394,28.4817,-64.7980,77.4752,-81.9188,-36.9725,-107.4684,-52.7722
CLuster-1,56.4809,7.2623,128.5747,29.1980,-61.2791,83.2927,-72.5601,-30.8018,-112.4657,-50.2517
CLuster-1,58.8613,10.5785,130.9740,28.2992,-62.5788,84.7433,-78.9086,-37.9100,-112.2169,-53.3600
CLuster-1,61.9139,9.0382,132.4180,29.3301,-63.6055,80.0451,-77.7674,-32.5639,-110.8317,-52.9186
CLuster-1,58.5633,18.7023,133.4281,28.3625,-68.0335,81.6415,-77.1163,-28.4032,-111.6950,-50.7874
CLuster-1,64.3235,14.3591,134.2805,28.2859,-63.1143,78.7019,-82.3620,-38.2951,-106.2521,-53.2410
CLuster-1,56.7301,11.5198,133.2130,29.8948,-65.8574,81.3056,-81.4436,-33.3557,-113.2203,-52.6375
CLuster-1,69.8120,12.1372,130.7074,24.4809,-65.0909,72.0910,-80.4216,-34.9292,-105.4294,-55.3518
CLuster-1,60.0325,8.3219,129.8774,25.2927,-62.5656,75.3130,-72.1055,-29.5011,-112.7927,-51.0718
CLuster-1,61.8989,10.4222,136.5723,27.6590,-66.3588,76.6401,-79.4198,-33.0290,-113.7649,-52.8361
CLuster-1,63.8568,12.6031,132.4240,28.0928,-56.0777,84.6548,-71.3315,-39.0522,-106.5934,-48.3466
CLuster-1,63.3400,11.5031,131.4502,26.2186,-64.2816,79.1789,-78.5740,-36.3350,-110.1360,-55.1616
CLuster-1,59.9526,13.7681,131.4053,27.3111,-64.5413,81.8470,-75.9852,-30.0496,-111.6136,-54.7463
CLuster-1,64.0963,16.0474,129.7783,30.6009,-59.2305,82.9003,-76.6713,-38.8695,-105.5513,-48.0388
CLuster-1,62.5129,9.7845,132.5997,24.8816,-64.9936,78.2665,-76.7779,-33.0013,-110.2041,-56.2917
CLuster-1,60.2887,10.5438,131.9122,23.3218,-66.6491,73.8477,-74.6027,-29.8562,-114.7642,-51.8081
CLuster-1,59.9882,11.8855,129.4236,27.3190,-64.2659,80.3353,-76.6773,-31.6200,-109.1143,-53.4653
CLuster-1,61.9610,10.6168,130.3503,27.0202,-62.5303,77.7955,-73.3152,-29.5887,-108.7412,-51.7746
CLuster-1,59.1223,9.7312,134.7338,28.7388,-63.7963,77.6507,-70.3887,-25.6024,-110.2038,-45.3503
CLuster-1,61.5578,10.7192,134.4639,29.0119,-62.5397,85.3383,-75.1488,-32.6208,-110.4032,-54.3604
CLuster-1,58.9797,9.0001,135.4853,30.4996,-59.3466,81.0271,-71.2991,-29.0310,-109.2929,-46.7024
CLuster-1,63.8101,17.3471,132.6997,26.8827,-64.7947,78.7822,-77.2341,-33.0822,-108.8161,-50.8294
CLuster-1,65.0976,10.0827,129.3141,28.3260,-65.1561,77.4371,-81.7822,-33.8973,-106.3764,-55.6469
CLuster-1,58.8740,7.8581,128.6803,26.3894,-62.3271,79.5194,-72.5177,-30.6314,-112.9313,-53.3656
CLuster-1,60.5421,9.6561,129.5939,26.0125,-58.7684,82.5809,-70.5375,-35.1969,-112.4742,-49.9982
CLuster-1,62.5282,14.6674,129.8192,21.0067,-64.7991,77.8616,-71.2472,-32.5855,-114.5241,-53.2267
CLuster-1,62.8595,14.0937,127.8419,26.5428,-61.6109,80.8674,-74.1639,-32.1682,-108.6445,-52.8663
CLuster-1,56.9365,12.8869,131.9225,28.3896,-60.7529,84.2413,-70.1290,-31.2177,-112.0149,-48.7111
CLuster-1,58.6861,15.1892,131.9899,29.3653,-67.1765,78.8744,-76.9902,-27.5209,-112.7326,-48.8356
CLuster-1,62.5521,11.6988,130.7248,25.8687,-60.1957,78.2960,-70.1252,-32.2586,-108.7045,-48.6991
CLuster-1,60.1607,14.3537,128.5618,29.8255,-63.6485,83.0598,-79.7247,-34.1516,-109.4476,-51.7886
CLuster-1,59.4240,11.9253,129.3911,24.3722,-62.8868,83.8726,-74.0497,-35.9837,-115.0225,-53.7242
CLuster-1,57.5121,6.1886,131.8204,24.5558,-65.2253,74.4282,-71.8454,-30.2159,-115.1290,-49.5410
CLuster-1,63.6107,19.3547,130.9939,28.3156,-64.2843,83.2149,-78.6957,-34.5694,-111.4865,-53.0218
CLuster-1,61.5106,9.6339,132.6378,27.3756,-61.2763,79.8581,-73.0496,-31.6256,-110.2162,-51.7131
CLuster-1,62.0020,13.6972,134.6681,30.7287,-63.4360,82.8832,-83.8596,-38.2281,-107.0239,-53.8669
CLuster-1,63.0070,13.8921,129.1528,27.0514,-59.6384,81.4935,-73.6402,-35.4315,-108.1193,-50.1184
CLuster-1,61.2298,7.5892,134.0985,27.2479,-61.6733,77.3791,-72.8276,-31.3781,-109.9699,-48.2726
CLuster-1,60.0963,14.4448,132.6096,22.6588,-62.9420,75.6335,-72.1945,-33.1807,-113.0752,-50.2340
CLuster-1,59.5280,11.8461,135.3340,31.1313,-59.4371,84.3152,-76.0963,-35.3238,-110.5754,-48.9608
CLuster-1,60.8927,10.9744,135.7402,30.7041,-63.2798,79.4216,-79.5789,-33.6343,-107.6407,-50.2416
CLuster-1,59.8971,11.6454,132.7399,29.4088,-64.2767,80.8093,-82.8487,-37.3031,-110.5982,-53.6686
CLuster-1,62.1629,11.3195,129.0643,22.5076,-61.9991,81.6794,-71.3035,-36.1508,-116.7092,-54.8428
CLuster-1,59.9656,11.2660,133.1994,29.1886,-61.8624,87.7001,-75.7290,-35.4773,-110.4497,-52.0940
CLuster-1,55.6282,10.3157,131.9046,26.8847,-63.3623,84.0479,-74.0110,-34.2174,-117.3252,-50.4812
CLuster-1,58.5340,9.5003,132.7290,26.1408,-65.0660,78.3480,-73.6640,-29.9296,-113.6418,-50.5405
CLuster-1,62.0315,10.6981,131.4643,29.4590,-58.5695,79.8700,-70.8337,-31.5560,-104.5729,-46.6844
CLuster-1,60.0753,14.2220,130.1294,27.3085,-62.5624,82.4593,-73.3480,-32.5151,-112.3021,-49.6419
CLuster-1,58.6579,14.0321,128.5434,25.9426,-66.8272,80.8116,-77.7376,-33.5115,-113.4698,-52.9565
CLuster-1,64.8851,12.6610,130.0293,24.1911,-62.2874,75.6398,-75.6018,-34.5438,-106.6032,-52.7296
CLuster-1,63.2531,14.2770,126.4829,25.1380,-62.1313,76.3578,-69.9049,-31.0437,-109.0755,-47.8489
CLuster-1,62.7412,15.5579,133.0931,30.2826,-62.5402,83.0851,-81.0748,-39.3488,-109.5243,-52.6957
CLuster-1,62.3566,8.9429,134.7107,29.8689,-61.0608,74.6244,-75.5628,-30.2026,-105.5166,-47.4757
CLuster-1,58.8090,11.4454,131.3222,30.6851,-64.4256,81.8397,-80.3281,-33.5323,-112.0383,-51.9309
CLuster-1,61.2005,15.0569,134.6640,29.7997,-60.6558,89.1527,-77.9918,-37.9887,-111.2324,-54.8005
CLuster-1,63.8200,11.1481,133.8289,23.4320,-63.1422,77.7430,-73.9433,-36.1034,-112.0265,-52.7318
CLuster-1,57.7737,11.3035,136.4811,30.8761,-65.1426,79.4475,-78.6272,-30.1689,-112.4936,-49.8455
CLuster-1,63.2970,12.9384,129.1966,26.9549,-63.5371,81.8225,-74.0140,-32.2596,-109.9881,-52.2038
CLuster-1,60.4665,6.0807,131.9365,28.9124,-62.5410,77.8295,-74.5978,-30.6477,-109.0474,-50.4855
CLuster-1,60.2859,8.5213,129.4124,26.5366,-63.7708,82.4225,-74.9384,-33.3726,-112.5493,-53.3158
CLuster-1,63.6745,9.6989,130.0571,28.3848,-60.6736,76.5991,-75.0081,-34.3963,-106.1884,-48.6204
CLuster-1,63.2807,15.5974,131.7485,26.7403,-62.3279,80.7982,-74.9066,-36.2849,-112.1199,-50.5608
CLuster-1,56.5807,6.5424,133.8914,22.0567,-67.3617,76.2024,-73.3535,-28.6212,-114.9735,-54.5325
CLuster-1,59.1699,18.0912,132.4525,28.1816,-66.0844,84.0563,-78.0688,-32.4096,-113.0322,-51.3277
CLuster-1,60.1170,13.1027,129.9477,25.7675,-64.5697,77.0449,-72.8547,-30.5374,-113.4979,-50.2203
CLuster-1,58.7319,11.6805,136.5452,30.2588,-66.7993,81.7086,-78.7674,-30.9224,-113.2878,-52.6248
CLuster-1,60.3951,15.0323,135.7489,29.2818,-63.3770,84.1796,-79.0952,-34.5697,-111.6140,-53.3173
CLuster-1,58.4935,3.8467,133.7795,29.3781,-58.7830,80.1618,-74.4642,-34.8491,-109.5168,-49.6525
CLuster-1,59.2209,12.9523,131.0660,29.4759,-62.5656,85.0226,-77.3097,-35.9490,-111.5663,-50.8091
CLuster-1,58.7607,8.2691,128.4795,28.0712,-63.6023,83.8582,-75.2088,-32.0645,-113.3908,-54.5956
CLuster-1,63.3848,16.7354,134.9293,27.6479,-63.5388,80.3055,-79.5540,-38.4834,-107.1874,-51.6788
CLuster-1,58.3557,9.2552,131.5840,27.7445,-60.8966,84.0262,-71.5097,-31.0466,-110.9917,-51.6923
CLuster-1,61.5621,10.4032,132.6271,30.4746,-62.7030,81.8280,-76.3019,-33.6927,-107.5300,-49.5276
CLuster-1,55.1236,9.2391,131.9245,26.5166,-58.8769,90.0964,-66.0334,-30.0188,-117.5429,-51.6428
CLuster-1,60.2604,9.2414,136.2855,30.4759,-62.3336,76.9270,-77.9225,-32.8268,-106.5468,-47.5895
CLuster-1,62.5890,12.5406,131.9348,29.1134,-64.0988,76.4199,-79.5936,-33.7091,-108.1386,-49.2464
CLuster-1,58.6527,14.4671,135.2057,29.9469,-62.9064,84.9575,-79.6790,-36.6946,-111.6299,-50.8432
CLuster-1,60.5430,11.6216,130.8128,28.4333,-58.8824,83.7639,-73.9456,-36.9051,-110.9906,-50.3880
